,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
457,503,-0.001883285,0.048796006,0.026462808,-1.30E-16,-0.707106781,-0.707106781,20242.18085
462,517,-3.21E-05,0.059977017,0.024282005,0,0,-1,20310.0694
467,518,-0.001410644,0.060088634,0.026158163,0,0,-1,20079.68019
474,519,-0.003488783,0.055893596,0.028531363,-0.707106781,8.66E-17,-0.707106781,18803.76905
450,526,-0.007024543,0.065001719,0.052604228,-0.5,0.5,0.707106781,21636.38255
476,538,-0.012864225,0.049933933,0.0659547,-0.707106781,8.66E-17,0.707106781,16272.15493
470,545,0.003044619,0.044569742,0.030325593,-1.30E-16,-0.707106781,-0.707106781,19478.88458
483,546,0.005840401,0.05769306,0.01929283,-0.5,-0.5,-0.707106781,13048.58482
494,557,-0.003433145,0.053372823,0.027642448,-0.5,0.5,-0.707106781,20429.08729
488,559,0.000273419,0.063986741,0.028911032,0,0,-1,17348.76569
500,560,-0.002965763,0.060176354,0.031887908,-0.5,0.5,-0.707106781,20211.36649
489,563,-0.007355474,0.055903003,0.047075305,-0.707106781,8.66E-17,0.707106781,15336.85176
511,564,-0.006498236,0.057876155,0.04527266,-0.707106781,8.66E-17,0.707106781,26496.58744
505,568,-0.001345583,0.062996596,0.031592809,-0.707106781,8.66E-17,-0.707106781,9266.613737
509,574,-0.000677771,0.064356111,0.034171633,-0.707106781,8.66E-17,-0.707106781,9391.037059
520,575,0.000923575,0.065274477,0.031773143,-0.5,0.5,-0.707106781,6528.713617
532,586,-0.002490513,0.061863169,0.034173254,-0.707106781,8.66E-17,-0.707106781,10831.04958
516,608,0.003456513,0.066730969,0.032253124,-0.707106781,0.707106781,6.12E-17,5460.812385
524,609,0.001566202,0.066246018,0.034383416,-0.5,0.5,-0.707106781,5595.641171
525,610,0.003755879,0.067300208,0.034599189,-0.5,0.5,0.707106781,5557.498948
556,612,-0.003499688,0.060631052,0.036597803,-0.707106781,8.66E-17,0.707106781,18864.87233
547,613,-0.011178724,0.053625189,0.057032555,-0.707106781,8.66E-17,0.707106781,17070.8573
536,614,-0.010677975,0.055835158,0.055106301,-0.707106781,8.66E-17,0.707106781,12747.97631
543,624,-0.00213839,0.063338965,0.036557056,-0.5,0.5,0.707106781,12869.15232
535,625,-0.000103792,0.065615475,0.036654357,-0.5,0.5,-0.707106781,7630.355273
562,657,-0.003273902,0.062133305,0.038923487,-0.707106781,8.66E-17,0.707106781,15930.46058
540,662,0.005433113,0.068167061,0.036375754,-0.5,0.5,0.707106781,5641.51282
552,667,0.000715894,0.066642806,0.039212678,-0.5,0.5,0.707106781,12667.68821
572,668,-0.001575459,0.06464909,0.0390823,-0.5,0.5,0.707106781,10131.60927
566,682,0.002394007,0.067182533,0.036733739,-0.5,0.5,0.707106781,5611.656315
569,683,0.003415304,0.06803859,0.03920291,-0.5,0.5,0.707106781,9888.197986
581,693,0.001634883,0.06782449,0.041867536,-0.5,0.5,-0.707106781,6128.565029
578,694,0.004468303,0.068937778,0.041861754,-0.5,0.5,-0.707106781,5647.58086
584,695,0.00542112,0.043930463,0.031453766,-1.30E-16,-0.707106781,-0.707106781,16858.44514
588,696,0.005941385,0.044158354,0.034314815,-1.30E-16,-0.707106781,-0.707106781,15684.44075
590,703,-0.004403987,0.061037712,0.041207679,-0.707106781,8.66E-17,0.707106781,18859.12002
616,704,-0.004287654,0.059434291,0.038972855,-0.707106781,8.66E-17,0.707106781,22590.76646
611,705,-0.004986033,0.058717351,0.041068546,-0.707106781,8.66E-17,0.707106781,22914.85185
594,709,0.005852991,0.04393417,0.039659381,-0.5,-0.5,0.707106781,15825.94873
607,715,-0.011176457,0.061083678,0.057715911,-0.707106781,8.66E-17,0.707106781,16963.86399
603,716,-0.009874472,0.063397571,0.056340087,-0.707106781,8.66E-17,0.707106781,15761.7071
599,717,-0.010006608,0.060787626,0.054973565,-0.707106781,8.66E-17,0.707106781,17194.38292
622,721,-0.0009589,0.066010982,0.041767158,-0.707106781,8.66E-17,0.707106781,9635.318772
631,726,-0.009265567,0.066054322,0.057740472,-0.5,0.5,0.707106781,18233.09923
639,727,-0.01090937,0.063746236,0.059161719,-0.707106781,8.66E-17,0.707106781,14691.57135
635,734,-0.000227635,0.067592666,0.044873625,-0.5,0.5,0.707106781,13688.5447
625,738,0.00111493,0.076841526,0.064378895,-0.5,0.5,0.707106781,8281.85079
627,739,0.0029197,0.076549955,0.061895326,-0.5,0.5,0.707106781,7553.534978
629,740,-4.78E-05,0.075723894,0.061875235,-0.5,0.5,0.707106781,9495.002244
642,744,0.002811604,0.069057442,0.044546183,-0.5,0.5,0.707106781,9011.096556
650,748,-0.005455303,0.059699986,0.043352604,-0.5,0.5,0.707106781,21557.6564
645,753,-0.004513776,0.062510364,0.043866549,-0.5,0.5,0.707106781,18362.98006
655,757,-0.002745698,0.065204844,0.044263493,-0.5,0.5,0.707106781,12375.87448
660,758,-0.003037838,0.063663028,0.041484497,-0.5,0.5,0.707106781,13841.86543
677,768,-0.006913273,0.053365014,0.046476107,-0.707106781,8.66E-17,0.707106781,24677.10281
665,771,-0.002590725,0.06663081,0.047109246,-0.5,0.5,0.707106781,13085.81781
674,774,0.003950184,0.042019691,0.045896761,-1.30E-16,-0.707106781,0.707106781,16909.10886
670,775,0.005302834,0.043026052,0.042835128,-1.30E-16,-0.707106781,0.707106781,12431.71434
682,789,-0.001327242,0.04359106,0.047696896,-0.5,-0.5,0.707106781,16882.08164
